ID,Unique_Locations,Total_Duration_POI,Trip_Start_Time,Trip_End_Time,Total_Trip_Duration
'19041,"('Apgar_VC', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Loop_parking', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Loop')",47110.0,2023-08-01 07:48:53,2023-08-02 01:28:00,1059.1166666666666
'19161,"('Lake_macdonald_lodge', 'Logan_pass_VC', 'Loop_highline_grinnell_glac')",2685.0,2023-08-01 07:27:37,2023-08-01 09:09:37,102.0
'19181,"('Apgar_VC_parking', 'Apgar_village', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",14399.0,2023-08-01 08:06:02,2023-08-01 18:38:17,632.25
'19241,"('Apgar_VC', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",17145.0,2023-08-01 10:34:22,2023-08-01 17:19:33,405.18333333333334
'19311,"('Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Rising_sun_boat_dock', 'Shuttle_Avalanche', 'Shuttle_Logan_pass', 'StMary_falls_trail', 'St_mary_VC', 'Sun_point_nature_trail', 'Sun_point_parking')",13820.0,2023-08-01 11:05:08,2023-08-01 18:17:27,432.31666666666666
'19331,"('Apgar_VC', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",34296.0,2023-08-01 10:56:33,2023-08-02 02:15:59,919.4333333333333
'19461,"('Apgar_VC', 'Avalanche_parking', 'Shuttle_Avalanche')",8405.0,2023-08-01 08:12:57,2023-08-01 10:58:47,165.83333333333334
'19521,"('Apgar_VC', 'Apgar_VC_parking', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Trail_of_Cedars')",5795.0,2023-08-01 11:05:05,2023-08-01 15:20:55,255.83333333333334
'19541,"('Lake_macdonald_lodge', 'Loop_highline_grinnell_glac')",3090.0,2023-08-01 08:32:38,2023-08-01 10:32:08,119.5
'20021,"('Rising_sun_boat_dock', 'Rising_sun_picnic_area', 'St_mary_VC_parking')",48631.0,2023-08-02 11:07:48,2023-08-03 00:55:48,828.0
'20041,"('Apgar_VC', 'Apgar_VC_parking', 'Apgar_village', 'Big_bend', 'Jackson_glac_overlook', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'Lunch_creek', 'Lunch_creek_parking')",28497.0,2023-08-02 11:43:36,2023-08-02 23:58:17,734.6833333333333
'20071,"('Big_bend', 'Gunsight_pass_trailhead', 'Hidden_lake_overlook', 'Jackson_glac_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Red_rock')",15360.0,2023-08-02 11:35:02,2023-08-02 20:33:29,538.45
'20081,"('Apgar_VC', 'Apgar_village', 'Logan_pass_parking', 'Loop_parking')",16859.0,2023-08-02 12:50:07,2023-08-03 05:19:22,989.25
'20161,"('Big_bend', 'Lake_macdonald_lodge', 'Loop_parking', 'Oberlin_bend', 'Sun_point_parking', 'Wild_goose_island')",14067.0,2023-08-02 12:28:08,2023-08-02 17:50:20,322.2
'20181,"('Lake_macdonald_lodge', 'Oberlin_bend', 'Snyder_ridge_trail')",22418.0,2023-08-02 11:17:29,2023-08-02 19:24:53,487.4
'20201,"('Big_bend', 'Logan_pass_parking', 'Rising_sun_boat_dock')",3210.0,2023-08-02 12:34:48,2023-08-02 14:01:03,86.25
'20241,"('Big_bend', 'St_mary_VC_parking')",23415.0,2023-08-02 12:51:47,2023-08-03 05:13:01,981.2333333333333
'20291,"('Apgar_VC', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'Shuttle_Lake_macdonald', 'Sun_point_parking')",34024.0,2023-08-02 10:43:31,2023-08-03 01:54:20,910.8166666666667
'20331,"('Logan_pass_parking',)",825.0,2023-08-02 12:21:08,2023-08-02 12:38:08,17.0
'20381,"('Apgar_VC_parking', 'Apgar_village')",285.0,2023-08-02 13:50:28,2023-08-02 13:57:58,7.5
'20391,"('Jackson_glac_overlook', 'Rising_sun_boat_dock')",6270.0,2023-08-02 12:21:17,2023-08-02 16:04:32,223.25
'20411,"('Baring_falls_to_sun_point', 'Sun_point_parking')",4092.0,2023-08-02 11:20:39,2023-08-02 12:33:36,72.95
'20431,"('St_mary_VC',)",4679.0,2023-08-02 12:21:46,2023-08-02 13:44:45,82.98333333333333
'21081,"('Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Trail_of_Cedars')",9959.0,2023-08-03 09:49:34,2023-08-03 12:59:15,189.68333333333334
'21141,"('Apgar_VC', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Logan_pass')",38564.0,2023-08-03 08:12:16,2023-08-03 23:42:21,930.0833333333334
'21191,"('Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald')",23670.0,2023-08-03 08:26:39,2023-08-03 16:05:24,458.75
'21231,"('Apgar_VC', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",24159.0,2023-08-03 08:59:05,2023-08-03 23:54:42,895.6166666666667
'21341,"('Avalanche_parking', 'Avalanche_trail', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Logan_pass', 'Trail_of_Cedars')",17535.0,2023-08-03 08:59:10,2023-08-03 15:49:10,410.0
'21351,"('Apgar_VC', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Logan_pass')",40636.0,2023-08-03 09:21:11,2023-08-04 02:28:53,1027.7
'21381,"('Apgar_VC', 'Apgar_VC_parking', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",16936.0,2023-08-03 09:24:40,2023-08-03 23:53:55,869.25
'21501,"('Apgar_VC', 'Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Trail_of_Cedars')",10785.0,2023-08-03 10:08:10,2023-08-03 16:13:15,365.0833333333333
'21521,"('Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Trail_of_Cedars')",21044.0,2023-08-03 10:46:44,2023-08-03 16:05:21,318.6166666666667
'22021,"('Baring_falls_to_sun_point', 'Rising_sun_boat_dock', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'St_mary_VC_parking', 'St_mary_campground', 'Sun_point_nature_trail', 'Sun_point_parking', 'Viriginia_falls_trail')",15803.0,2023-08-06 08:18:43,2023-08-07 00:04:49,946.1
'22091,"('Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Siyeh_bend_trail', 'St_mary_VC_parking')",19095.0,2023-08-06 08:02:25,2023-08-06 14:17:37,375.2
'22121,"('Baring_falls_to_sun_point', 'Baring_falls_trail', 'Red_eagle_trail', 'Rising_sun_boat_dock', 'StMary_falls_trail', 'St_mary_VC', 'St_mary_VC_parking', 'St_mary_campground', 'Sun_point_nature_trail', 'Sun_point_parking', 'Viriginia_falls_trail')",33162.0,2023-08-06 08:24:19,2023-08-07 01:44:28,1040.15
'22151,"('Loop_highline_grinnell_glac',)",42150.0,2023-08-01 12:12:15,2023-08-01 23:54:45,702.5
'22221,"('Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'St_mary_VC_parking', 'Sun_point_parking')",19620.0,2023-08-06 08:00:47,2023-08-06 16:57:02,536.25
'22261,"('Shuttle_Siyeh_bend', 'Shuttle_Sunrift_gorge', 'Siyeh_bend_trail', 'Siyeh_pass_trail', 'St_mary_VC_parking')",21338.0,2023-08-06 07:46:41,2023-08-06 14:23:19,396.6333333333333
'22271,"('St_mary_VC_parking',)",520.0,2023-08-06 08:25:20,2023-08-06 08:34:00,8.666666666666666
'22401,"('Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'St_mary_VC')",29218.0,2023-08-06 08:07:31,2023-08-06 21:17:42,790.1833333333333
'22411,"('Otokomi_lake_trail', 'Rising_sun_boat_dock', 'Shuttle_Rising_Sun', 'St_mary_VC_parking')",60539.0,2023-08-06 08:26:22,2023-08-07 01:59:31,1053.15
'22461,"('Rising_sun_boat_dock', 'Shuttle_Sunrift_gorge', 'Siyeh_bend_trail', 'Siyeh_pass_trail', 'St_mary_VC_parking', 'Sun_point_parking')",36704.0,2023-08-06 08:21:50,2023-08-06 20:23:47,721.95
'22471,"('Logan_pass_parking', 'Shuttle_Logan_pass', 'Shuttle_St_mary_falls', 'St_mary_VC_parking', 'Sun_point_parking')",9292.0,2023-08-06 07:45:43,2023-08-06 12:07:50,262.1166666666667
'22531,"('Rising_sun_boat_dock', 'Shuttle_Rising_Sun', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'St_mary_VC', 'St_mary_VC_parking', 'Viriginia_falls_trail')",30049.0,2023-08-06 08:00:22,2023-08-06 21:18:39,798.2833333333333
'23011,"('Apgar_campground', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",30165.0,2023-08-06 09:40:57,2023-08-06 19:26:18,585.35
'23041,"('Apgar_VC', 'Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Trail_of_Cedars')",22094.0,2023-08-06 08:57:27,2023-08-06 23:47:50,890.3833333333333
'23071,"('Apgar_VC', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'Viriginia_falls_trail')",15045.0,2023-08-06 08:49:09,2023-08-06 16:55:36,486.45
'23101,"('Avalanche_parking', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Trail_of_Cedars')",8729.0,2023-08-06 09:36:37,2023-08-06 13:48:33,251.93333333333334
'23141,"('Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald')",16259.0,2023-08-06 09:58:47,2023-08-06 16:46:32,407.75
'23171,"('Avalanche_parking', 'Hidden_lake_overlook', 'Jackson_glac_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Jackson_glac_overlook', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass', 'Trail_of_Cedars')",24103.0,2023-08-06 09:58:35,2023-08-06 17:54:51,476.26666666666665
'23201,"('Apgar_VC', 'Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Shuttle_Avalanche', 'Shuttle_Logan_pass', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'Trail_of_Cedars', 'Viriginia_falls_trail')",35497.0,2023-08-06 08:57:20,2023-08-07 00:36:10,938.8333333333334
'23281,"('Hidden_lake_trail',)",7050.0,2023-08-06 09:46:36,2023-08-06 11:44:06,117.5
'23291,"('Apgar_VC', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Loop')",32338.0,2023-08-06 07:59:19,2023-08-06 17:58:01,598.7
'23341,"('Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",21616.0,2023-08-06 09:40:53,2023-08-06 16:46:23,425.5
'23441,"('Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Logan_pass')",14369.0,2023-08-06 08:49:50,2023-08-06 13:31:20,281.5
'23511,"('Loop_highline_grinnell_glac', 'Shuttle_Logan_pass')",60615.0,2023-08-06 07:58:02,2023-08-07 00:56:47,1018.75
'23521,"('Lake_macdonald_lodge',)",5260.0,2023-08-06 15:29:13,2023-08-06 16:56:53,87.66666666666667
'23541,"('Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",8221.0,2023-08-06 08:16:16,2023-08-06 15:32:20,436.06666666666666
'24041,"('Apgar_VC', 'Apgar_VC_parking', 'Avalanche_parking', 'Avalanche_trail', 'Shuttle_Avalanche', 'Trail_of_Cedars')",15615.0,2023-08-07 08:04:27,2023-08-07 13:50:42,346.25
'24171,"('Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Logan_pass', 'Trail_of_Cedars')",14608.0,2023-08-07 08:58:18,2023-08-07 13:35:39,277.35
'24231,"('Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald')",10135.0,2023-08-07 09:59:51,2023-08-07 13:04:47,184.93333333333334
'24321,"('Apgar_VC', 'Avalanche_parking', 'Hidden_lake_overlook', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",34813.0,2023-08-07 10:00:04,2023-08-07 22:48:18,768.2333333333333
'24341,"('Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Trail_of_Cedars')",20296.0,2023-08-07 10:24:48,2023-08-07 16:30:04,365.26666666666665
'24441,"('Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Loop')",22830.0,2023-08-07 09:35:06,2023-08-07 17:03:38,448.53333333333336
'24481,"('Avalanche_parking', 'Lake_macdonald_lodge', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Lake_macdonald', 'Shuttle_Logan_pass')",24612.0,2023-08-07 09:35:12,2023-08-07 17:39:03,483.85
'24541,"('Apgar_VC', 'Apgar_VC_parking', 'Avalanche_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Avalanche', 'Shuttle_Logan_pass')",22648.0,2023-08-07 09:19:40,2023-08-07 20:44:48,685.1333333333333
'25011,"('Big_bend',)",255.0,2023-08-08 13:44:22,2023-08-08 13:48:52,4.5
'25041,"('Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac')",16943.0,2023-08-08 12:14:38,2023-08-08 17:16:01,301.3833333333333
'25071,"('Apgar_village', 'Lake_macdonald_lodge')",11159.0,2023-08-08 12:06:09,2023-08-08 15:38:53,212.73333333333332
'25141,"('Lake_macdonald_lodge', 'Moose_country', 'Shuttle_Lake_macdonald')",7673.0,2023-08-08 11:38:08,2023-08-08 15:48:10,250.03333333333333
'25161,"('Apgar_VC_parking', 'Apgar_village', 'Lake_macdonald_lodge')",5248.0,2023-08-08 12:26:19,2023-08-08 15:27:00,180.68333333333334
'25171,"('Apgar_VC', 'Apgar_VC_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Lunch_creek_parking')",17243.0,2023-08-08 10:02:01,2023-08-08 22:33:58,751.95
'25181,"('Fish_creek',)",4674.0,2023-08-08 15:23:26,2023-08-08 16:42:35,79.15
'25201,"('Apgar_VC', 'Apgar_VC_parking', 'Big_bend', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'Rising_sun', 'Sun_point_parking')",10425.0,2023-08-08 10:35:59,2023-08-08 16:51:54,375.9166666666667
'25231,"('Avalanche_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Rising_sun_boat_dock', 'Shuttle_Avalanche', 'St_mary_VC_parking')",12578.0,2023-08-08 13:35:42,2023-08-09 00:04:25,628.7166666666667
'25241,"('Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Moose_country', 'Shuttle_Avalanche', 'Trail_of_Cedars')",14910.0,2023-08-08 13:07:51,2023-08-08 17:42:21,274.5
'25281,"('Apgar_VC_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Shuttle_Loop')",22980.0,2023-08-08 12:57:32,2023-08-08 20:48:47,471.25
'25291,"('Apgar_VC_parking', 'Apgar_village', 'Fish_creek', 'Lake_macdonald_lodge', 'Rocky_point_trail')",10008.0,2023-08-08 10:44:23,2023-08-08 15:11:11,266.8
'25311,"('Apgar_VC_parking', 'Lake_macdonald_lodge')",8456.0,2023-08-08 11:32:38,2023-08-08 15:34:33,241.91666666666666
'25321,"('Apgar_campground', 'Apgar_village', 'Lake_macdonald_lodge', 'Loop_parking')",5253.0,2023-08-08 10:50:21,2023-08-08 14:45:54,235.55
'25331,"('Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Moose_country', 'Wild_goose_island')",8535.0,2023-08-08 12:03:20,2023-08-08 16:21:35,258.25
'25391,"('Apgar_village', 'Big_bend', 'Logan_pass_VC', 'Logan_pass_parking')",4395.0,2023-08-08 12:36:03,2023-08-08 17:28:48,292.75
'25421,"('Avalanche_parking', 'Avalanche_trail', 'Lake_macdonald_lodge', 'Shuttle_Avalanche', 'Trail_of_Cedars')",18810.0,2023-08-08 11:16:47,2023-08-08 16:42:31,325.73333333333335
'25431,"('Apgar_VC_parking', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Red_rock')",3825.0,2023-08-08 12:32:49,2023-08-08 14:59:04,146.25
'27341,"('Lake_macdonald_lodge',)",750.0,2023-08-08 12:55:53,2023-08-08 13:08:23,12.5
