Trip_Order,IDs,Count,Total_Duration_POI,Trip_Start_Time,Trip_End_Time,Total_Trip_Duration
"('St_mary_VC_parking', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Rising_sun_boat_dock', 'Shuttle_Rising_Sun', 'St_mary_VC')","[""'22531""]",1,[30049.0],['2023-08-06 08:00:22'],['2023-08-06 21:18:39'],[798.2833333333333]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_campground')","[""'23011""]",1,[30165.0],['2023-08-06 09:40:57'],['2023-08-06 19:26:18'],[585.35]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Logan_pass', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'23071""]",1,[15045.0],['2023-08-06 08:49:09'],['2023-08-06 16:55:36'],[486.45]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Lake_macdonald_lodge')","[""'23101""]",1,[8729.0],['2023-08-06 09:36:37'],['2023-08-06 13:48:33'],[251.93333333333334]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'23141""]",1,[16259.0],['2023-08-06 09:58:47'],['2023-08-06 16:46:32'],[407.75]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Shuttle_Jackson_glac_overlook', 'Jackson_glac_overlook', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'23171""]",1,[24103.0],['2023-08-06 09:58:35'],['2023-08-06 17:54:51'],[476.26666666666665]
"('Lake_macdonald_lodge', 'Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_trail', 'Avalanche_parking', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC')","[""'23201""]",1,[35497.0],['2023-08-06 08:57:20'],['2023-08-07 00:36:10'],[938.8333333333334]
"('Hidden_lake_trail',)","[""'23281""]",1,[7050.0],['2023-08-06 09:46:36'],['2023-08-06 11:44:06'],[117.5]
"('Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Loop', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC')","[""'23291""]",1,[32338.0],['2023-08-06 07:59:19'],['2023-08-06 17:58:01'],[598.7]
"('Avalanche_parking', 'Shuttle_Logan_pass', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Logan_pass_VC', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'23341""]",1,[21616.0],['2023-08-06 09:40:53'],['2023-08-06 16:46:23'],[425.5]
"('Loop_highline_grinnell_glac', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'23441""]",1,[14369.0],['2023-08-06 08:49:50'],['2023-08-06 13:31:20'],[281.5]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'23541""]",1,[8221.0],['2023-08-06 08:16:16'],['2023-08-06 15:32:20'],[436.06666666666666]
"('Apgar_VC_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Apgar_VC_parking', 'Apgar_VC')","[""'24041""]",1,[15615.0],['2023-08-07 08:04:27'],['2023-08-07 13:50:42'],[346.25]
"('Logan_pass_parking', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'24171""]",1,[14608.0],['2023-08-07 08:58:18'],['2023-08-07 13:35:39'],[277.35]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook')","[""'24231""]",1,[10135.0],['2023-08-07 09:59:51'],['2023-08-07 13:04:47'],[184.93333333333334]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Shuttle_Logan_pass', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Apgar_VC')","[""'24321""]",1,[34813.0],['2023-08-07 10:00:04'],['2023-08-07 22:48:18'],[768.2333333333333]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_trail', 'Trail_of_Cedars', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'24341""]",1,[20296.0],['2023-08-07 10:24:48'],['2023-08-07 16:30:04'],[365.26666666666665]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Loop', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'24441""]",1,[22830.0],['2023-08-07 09:35:06'],['2023-08-07 17:03:38'],[448.53333333333336]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'24481""]",1,[24612.0],['2023-08-07 09:35:12'],['2023-08-07 17:39:03'],[483.85]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Apgar_VC_parking', 'Apgar_VC')","[""'24541""]",1,[22648.0],['2023-08-07 09:19:40'],['2023-08-07 20:44:48'],[685.1333333333333]
"('Big_bend',)","[""'25011""]",1,[255.0],['2023-08-08 13:44:22'],['2023-08-08 13:48:52'],[4.5]
"('Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Logan_pass_VC', 'Logan_pass_parking')","[""'25041""]",1,[16943.0],['2023-08-08 12:14:38'],['2023-08-08 17:16:01'],[301.3833333333333]
"('Lake_macdonald_lodge', 'Apgar_village')","[""'25071""]",1,[11159.0],['2023-08-08 12:06:09'],['2023-08-08 15:38:53'],[212.73333333333332]
"('Moose_country', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Lake_macdonald_lodge')","[""'25141""]",1,[7673.0],['2023-08-08 11:38:08'],['2023-08-08 15:48:10'],[250.03333333333333]
"('Apgar_VC_parking', 'Apgar_village', 'Lake_macdonald_lodge')","[""'25161""]",1,[5248.0],['2023-08-08 12:26:19'],['2023-08-08 15:27:00'],[180.68333333333334]
"('Apgar_VC_parking', 'Apgar_VC', 'Apgar_VC_parking', 'Logan_pass_parking', 'Lunch_creek_parking', 'Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Lunch_creek_parking', 'Apgar_VC')","[""'25171""]",1,[17243.0],['2023-08-08 10:02:01'],['2023-08-08 22:33:58'],[751.95]
"('Apgar_VC', 'Apgar_VC_parking', 'Lake_macdonald_lodge', 'Big_bend', 'Logan_pass_parking', 'Rising_sun', 'Sun_point_parking')","[""'25201""]",1,[10425.0],['2023-08-08 10:35:59'],['2023-08-08 16:51:54'],[375.9166666666667]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Rising_sun_boat_dock', 'St_mary_VC_parking')","[""'25231""]",1,[12578.0],['2023-08-08 13:35:42'],['2023-08-09 00:04:25'],[628.7166666666667]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Moose_country', 'Lake_macdonald_lodge')","[""'25241""]",1,[14910.0],['2023-08-08 13:07:51'],['2023-08-08 17:42:21'],[274.5]
"('Shuttle_Loop', 'Shuttle_Logan_pass', 'Loop_highline_grinnell_glac', 'Apgar_VC_parking')","[""'25281""]",1,[22980.0],['2023-08-08 12:57:32'],['2023-08-08 20:48:47'],[471.25]
"('Lake_macdonald_lodge', 'Apgar_VC_parking', 'Fish_creek', 'Rocky_point_trail', 'Apgar_village')","[""'25291""]",1,[10008.0],['2023-08-08 10:44:23'],['2023-08-08 15:11:11'],[266.8]
"('Apgar_village', 'Apgar_campground', 'Lake_macdonald_lodge', 'Loop_parking')","[""'25321""]",1,[5253.0],['2023-08-08 10:50:21'],['2023-08-08 14:45:54'],[235.55]
"('Moose_country', 'Logan_pass_parking', 'Wild_goose_island', 'Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_parking')","[""'25331""]",1,[8535.0],['2023-08-08 12:03:20'],['2023-08-08 16:21:35'],[258.25]
"('Apgar_village', 'Big_bend', 'Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Apgar_village')","[""'25391""]",1,[4395.0],['2023-08-08 12:36:03'],['2023-08-08 17:28:48'],[292.75]
"('Lake_macdonald_lodge', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche')","[""'25421""]",1,[18810.0],['2023-08-08 11:16:47'],['2023-08-08 16:42:31'],[325.73333333333335]
"('Apgar_VC_parking', 'Red_rock', 'Avalanche_parking', 'Lake_macdonald_lodge')","[""'25431""]",1,[3825.0],['2023-08-08 12:32:49'],['2023-08-08 14:59:04'],[146.25]
